Row_Num,Processed_Text,Polarity
13,could extrem power film lessen egotist bent filmmaker doubt director jame ronald whitney also credit music screenplay editing mention hi frequent screen appearances ha disturb stori tell hi constant cri attent becom overwhelming besid appear screen face camera offscreen interview confront hi brutish grandfath seen copiou starsearch footag taken hi day amateur hoofer add footag hi mother relat hi iq score becom bit much shame hi famili deserv better,0
14,label thi documentari lead us believ go veri sick man melvin man kill woman cold blood proven beyond ani reason doubt onli sexual molest young girl littl give creeps even marri women two year old daughter could yuck,0
15,,0
16,jean grey kill scott love dies fall pieces come back life kiss kill get rid wolverine thought wa medic doctor addit kill guy even though love goe medic train kill oh wait ratner think hannib lector thing going okay want get rid whi doe kill professor doesnt want tri help okay whi turn bloodi mess knock wall wind coma instead turn confetti heck wa mutant tear city presid chang hi mind mutant okay point guy wing fli around park one even look dont think presid would live let live wa resid san francisco wouldnt happi terrorist tore citi allow go merri way wa ratner tri suggest osama bin laden dealt kiss make dont understand dont understand whi peopl could think thi good movie,0
17,first say grow thi day alway huge fan marvel comic expand universes specif spiderman xmen im still wonder think thi movi hour see wait long xmen made movi series see last stand wa veri disappointed dont get wrong enjoy film exampl danger room sequenc beginning wa exactli thought xmen fight sentinel look like however story lack thereof matter liter anger kill professor x jean grey cyclop xmen movies peopl werent suppos die connect throughout year fan wa strong charact abl overcom problem world put way cure call wa hardli developed charact introduc thi movi lack introduction although wa nice see angel kitti pryde colossus juggernaut among others may well even movie wa though entir thing wa one giant spectacle disappoint level final instal star wars x2 left hungri origin xmen film problems least stay true foundat stori wa based thi movi left veri bad tast mouth magneto rogu lose power rogu befor even given ani chanc shine three major charact die main charact trilog thu far wolverine receiv spotlight role among equal interest xmen yet get hi film afterward mani charact fan want see onli minutes never even made screen like said thing like film opinion beast wa done justice see iceman colossu reach full mutant form wa also pleasing beyond thing mentioned wa veri impress thoroughli disappointed moment heard brett ratner wa take project began worry thi film prove right film student longtim film lover xmen fanatic hope good art good movi creat stori around long wait brought big screen wa poison thi film know lot peopl say chang made bring comic film agree drastic extent thi film took spiderman film werent entir true comics chang minut fit well alreadi famou belov storyline sam raimi nail film remain thank hi adapt bring mani others belov spiderman big screen far first two xmen film went wa happi part never disappoint anyth life wa thi movie xmen took creativ interest spin problem actual face humankind wa lost wa realli resolution payoff story film could gone much better direct xmen forc face one pheonix jean grey brought back face attack human sentinelsthat xmen faced would much room bring charact mani want see thoroughli pictur ie angel gambit beast psylocke colossus kitty etc instead bring mani insignific parti complic thing provid nonstop action could easili got know new charact stori much better devis movi rushed thi wa also evid film length realli expect pull less two hour work action film wa well produced seem thought action enough work origin stori line ie rise pheonix mutanthuman war shouldnt brought cure complic things disappoint still hold hope better xmen 4 final scene thi movie hope numer xmen fan final get pay well deserv buy comic keep marvel busi long,0
18,thi day forward hold person grudg brett ratner,0
19,admit im xfan despit respect chang bryan singer made first 2 film thought done veri well love sadly third film let mani way could onli laugh absurdity,0
20,thi titl xmen charact wrong background wrong magneto ask like evil stupid tyrant instead proud geniu tri gain equal mutants,0
21,thi contain veri minor spoilers wa realli veri excit thi movie seen footag danger room sequenc begin didnt veri high hopes youv seen thi scene pretti much appli whole movie contain cheesi dialog subpar perform despit good actors horribl plot worst complet fail repres charact comic movies magneto horribl strategist film doesnt care mutant lost wolverin complet character pheonix forc make jean look undead rather know like pheonix didnt see ani flames juggernaut joke callisto reduc poor man quicksilv super speed look like smallville final battle mutant magneto could easili win fight instant instead use power ineffici way possible magneto pyro team launch flame car enemy magneto could easili tear car shoot everyon chunk pyro could burn time spent thi movi went think coolest special effect possible fail couldnt get past bad plot wa effect tie plot sicken way throughout whole move wa thinking singer art thou best part movie realli hate say wa new superman return trailer beginning get shot eye slomo bounc right,0
22,excus happened xmen favorit comic book seri comic books tv series movies ever nowjustno,0
23,ill freeli admit xfan doesnt mean rant dismiss arent really im upset becaus chang characters im upset becaus terribl write horribl directing charact flat one dimensional explan made littl sense wa sens connect movi audienc first two films partli becaus flat charact partli becaus short film,0
24,left sneak preview thi movi could disappointed onli peopl enjoy thi film one know absolut noth xmen shame avi arad lauren shuler donner allow thi terribl represent complet released watch first two xmen films wa posit thi would amazing mindblowing abov beyond ani fan expectations instead even tri meet expectations pleas continu read want read detail film,0
25,longtim fan comic fan first flicks said thi wa one worst film seen ages brett ratner asham,0
26,x men 3 best worst trilogy film begin better lot potenti strong emot charge lead believ second act nail bitingli intrigu final explosive dread storyline deviat cartoon comic immensely unfolds left bewild unsatisfi diner ha abl smell gourmet meal kitchen serv jelli eel pint,0
27,thi movi wasnt bad movi come today wa far unfit end possibl epic xmen series bryan singer drop instead direct superman returns scrap script becaus wa total sht script wa convolut refer best veri creativ comic book stori arc cure genet mutation unfortunately similar end cure suppos hoax creat help evil mutant bring end world help mutant brainwashed favorit charact either kill movie nightcrawl didnt even make appearance pick storm lead xmen storm power suck theyr stupid nobodi right mind think think storm probabl best xmen character complaint dont end onli wa script aw choic charact receiv major role unintelligent wa also inconsist relat two movies charact chang drastic second third installments explan given like hell happen mystiqu storm voices accent dont go away f brett ratner,0
28,please want see one block buster film thi year get view enjoy dont see thi film see theater wast film would rent day get advanc credit earli return,0
29,realli much want say mainli becaus cant bother partli becaus might start get angry,0
30,bit xmen fan though hardcor one dont know ever xmen name power etc yet even still thi movi wa gigant let onli pretend feel diehard xmen fan boy mustv gone wit thi catastroph films,0
31,origin gave thi movi 6 think realiz bad give lower score onli thing save thi movi wa special effect action reality movi especi xmen movie,0
32,spoilers,0
33,say initi heard brett ratner wa direct thi movie wa littl worried time pass saw teaser follow trailer wa veri excited look like ratner wa even go better movi x2 went see full expectations,0
34,child rage american televis documentari 25 year ago run 27 minut basic interview littl girl wa sexual abus consequently becam sexual offend thi veri shock materi quit sad watch still must say thi documentari bit doubleedg sword wonder grownup beth thoma think thi movi today someth never make undon depict offend victim wa obvious small decid would want film made thi movi wellknown peopl come across today probabl never see hear finally comment authenticity course possibl say 100 thi real fake fairli certain thi isnt staged mayb though base record real session child actress thi could protect anonym beth thomas realli wonder today think thi film 30s fairli memor littl movie still critic motiv behind,0
35,bare spoiler tell diagnosi child movie,0
36,love coupl adopt two children seemingli sweet littl bit odd younger boy eric seem quiet withdrawn sort walk around daze allv time older girl catherin cat seem nice helpful everi ha thesemood swings nobodi explain suddenli cat constantli tear apart house beat brother stick dog needles threaten kill parents mother father desper find somebodi explain thi rage come upon cat finally somewhat succeed confront mother whi wasnt kid jail though beyond meand seek psychiatrist nevertheless cat rage rages caus famili much struggle interesting like see littl kid run around scream nice happen choos name perfectli rhyme brat,0
37,thi movi far beyond one melodramat pile steam cow intestin ever seen life time movi melodramat acted badli directed star least one badli wash actor old day wash actor went bad televis movi die today go realiti television personally melodramat crap like thi far superior realiti television movi fairli simple two whitebread christian adopt two children one good one bad blatantli obviou anyon ani foresight thi child ha sexual abused onli thing dont know go tell two stuf anim sickest funniest puppet work ever also rotten adopt parent use ridicul liber pc psychotherapi unleash rage find love dure one brilliantli overact scenes littl bitch goddess child repeat hate old ugli bitch also ha fine insult spew eventu saviors isnt enough qualiti violence still convinc wast two hour life well tear jerk end line tear babi cat yes dear dont cri mommy still convinc watch thi take consideration murdoch ateam play preacher christian adopt father heart gold power strong temper steel mention crap load money preacher must good swindl parishion thi appar realli happened sucks child abus onli kind funny like thi movi instance meant well christ miss mark hit funni bone,0
38,first want say someth abut movie even though seem unrealist sexual abus one mother father parent friends etc doe happen speak person experience onli wa sexual abus one mentioned wa abus sexual thought friend husband opinion chang names dates locat make seem less believable dont know happen real kerry therapi importantly grace lord dont flashback ani longer veri healthi love relationship furthermore im ordain non denomin minist reach sexual abused anyon want chat feel free messag god bless,0
39,ok wa tv movi made uk expect hollywood fancy didnt editor music composer screenplay writer dont know necessari peopl duti make movie sad thi interest subject child abuse wa wast thi production edit mani thing disaster ok probabl low budget script dont make talk script,0
40,said base real girl kerri sexual abus paedophil ring includ mother rape stepfather pimp biolog father pimp regular pimp final rape care worker harrow stuff fortun thi true stori day wa screened articl london times made clear,0
41,im funny sound like pervert get defensive movi wa intend top order illustr vulner children societi today whilst accept mass betray kerri almost everi adult encount wa unbelievable say parent friend werent involv paedophil circl thi point wa focus film wa clear abus go befor breakdown parent marriag inde storylin actual kick,0
42,thi film delv deepli subject child abuse jena malone character bone young girl suffer horrif act violenc perpetr mother husband patern father deprav film span beyond child abus features despit remark cast outstand performances film rais issu never confront resolves film noth portrait despic life without ani hope resolut found within context simpli put daughter suffer immens cruelti hand mother husband rather fight matern bond mother daughter mother decid abandon daughter love find husband ha abus daughter thi film hardli even rise level documentary case might expect depict deprav senseless obscene instead film rais litani question offer answers whi doe mother continu disregard abus fulli awar daughter suffer hand husband doe mother ani concern chanc younger daughter subject abus husband sever relationship daughter consid healthy abandon abus daughter mother misconceiv idea make amends accomplish signifi abus daughter refus name abuser pure inescap love mother doesnt protect doe abus abandon daughter relat world around future utmost respect act talent cast undevelop phrase stated one hope provid insight question rais film fail suffic properli address base topic depicted one could easili glean depart children famili case file pain revulsion sorrow thi film presents quit disappointing highli recommend film viewer enjoy satisfi dismal portray tragedi offer noth way redempt adequ depict subject matter hand,0
43,could told thi stori much effect without graphic incestrap scenes wa veri power film oh whi show graphic rape scene complet ruin veri import film would someon pleas explain,0
44,thought thi film wa rather weak perform render jena malon bone wa heartbreak painful rest film fell short anywher near 8 reflect imdb vote felt charact stereotyp unconvincing furthermore subject matter wa approach veri narrow viewpoint found violenc rather gratuitous overall film left unsatisfied becaus uncomfort theme becaus act wa inadequate charact flat film appeal audienc pure emot level excess disturb images,0
45,excel cast best aw script inept direction worst score ever heard tv movi week seriou drama sad one consid sourc materi veri seriou veri real film maker decid instead build drama character wa better show graphic violent bit hope audienc would shock sympathi caring opinion one blatant form cut past film adapting,0
46,anjelica huston unequivoc wise intuit actress take dark rambl southern tale first directori effort adapt dorothi allison book mani peak valley play like chop tv miniseries cliffsnot version stori center illegitim young girl jena malone south dure 1950 woebegon waitressmoth jennif jason leigh ha terribl luck men seem third husband ron eldard ha violent streak provoked begin lash child violent sexual ways rel step help rare find cast full solid act talent yet thi script take great pain introduc charact without give anyth relatives like uptown cousin play christina ricci dermot mulroney doom husband 2 appear disappear record time central perform fine preteen malon veri nice work child actress solemn reserv faraway eyes malon perhap studi approach isnt untrain natural yet huston handl gentli strongest moment one malon allow take breath emote however thi film fail theatric effort wa sold instead cabl television pack padded shorthand tragedy edit poor narr confus might need scorecard keep melodrama despit sensit stage shatter scenes huston doesnt allow pictur flow absorb audience jag piqued one recoil instead drawn plot,0
47,dont find film like thi interesting friend thought might interest thi one boy wa wrong bad enough rape happen real children whi get act dont think help anybody certainli didnt help come term trauma found excruciatingli difficult watch film whi walk spoken situat none even interest see let alon use thi film magic fix situations make awar suffered suitabl child viewing complet unrealist line father get struck light wa awful dont think anybodi identifi part wa strang antisex theme seem pick well kind lesbianismfemin antimen theme oh snake wa probabl worst imageri seen yet film,0
48,barefoot backwood preteenag girl 1950 deep south love elvi presley music bud interest boys comesofag one summer father struck lightning leav vulner elements dakota fan attempt carri thi heavyhand vehicl imposs task writerdirector deborah kampmeier ha sens charact development time detail seem askew one point elvi appear old tv set obsess fan dakota bare seem take notice film garner bit filmfestiv backlash news rape scene involv fan wa leak press sequenc isnt nearli disturb earlier one grammi piper lauri stare strang youngster stand bathtub kampmeier tri say thi girl isnt safe around anybody locat wellcaptured nice support perform afemo omilami black hors trainer introduc fan blue robin wright penn child promiscu aunt otherwise muddl result entrench murki waters 12,0
49,movi make feel uneasi hounddog difficult like written realli commend dakota fan take thi role baffl young girl could take dark subject matter pull well veri matur age sometim wonder act adult situat perhap confus young actress process grow girl doe strike strang talk show mayb peopl tell say come subjects im sure happen well anyhow play precoci preteen lou ellen grow poverti deepsouth dure 1950 strict ruler slapping bibl hide behind grandmother play piper laurie abus father life pretti tough young girl turn elvi music inspir happiness shock event occur thi movi find unspeak besides dont like give away spoilers add clich black farm hand help inspir girl help see way add clich southern gothic atmospher bam got girl minu heart smiles meet black snake moan without eboni ivori sampm ill probabl alway rememb thi movi realli counts enjoy itnot really one problem act david morse perform girl father didnt realli work well moral deprav charact play past films hi role dancer darkthat wa great stuff wa abusive yet seem producerwriterdirector deborah kampmeier push viewer feel sorri fool forgiv forget im sure lou ellen never forget bruis obviou fact pledges someday im go kill daddy overall hounddog overcom dark content deliv somewhat inspir message didnt realli achiev bring emot way heartfelt drama end eye remain dri wa expect much,0
50,curios got best final saw thi controversi film recent dvd controversi center around rape scene whether 11yearold girl act scene like well dakota fan parent alreadi place rrate movi begin age seven eight guess thi big deal,0
51,thi film wa art wa trash wa clichd trite snorefest provid insight time period setting charact abus children fact character case wa appalling wa noth way film wa shot made stand rise abov found use nword disturb sound strange like peopl werent use say gener act wa either top misplaced dakota wa disappointing someon ha promis career far honestli dont know saw script noth much els say onli cant recommend good faith anyone,0
52,dont know previous written comment thi film disappeared although dont believ broke ani rules presum peopl involv product couldnt stand hear imparti film aw although review said far wa favor film rape scene mani scenes fact also believ see final product obvious happen set however even without rape scene film bad come across amateur piec work presum becaus director veri experienced dakota fanning performance compar previou performances wa disappointing actor seem selfawar overthetop work worst wa boring deprav goingnowher storyline wasnt fun watch hope thi film wont receiv distribution dont go see,0
53,thi bad film realli dakota fault honest wasnt realli impress thi time around felt like wa littl much littl melodramatic definit real films real problem thi film lie directing script pacing poorli film though beauti lensed script pander mani stereotyp even enumerate even though veri short crawl along,0
54,crappi write ha probabl covered one get feel lewellen dakota character go abus others alreadi abus mean buddi grasshopper like kampmeier seem perpetr abus cycl use children act sexual scenes reek exploitation ironically rape scene dakota scene probabl less others multipl underwearundress imag children bad charact rapist wooden boy wa omic onedimension wa father consid didnt anything wa mean rape girl thing dont seem follow lot scene cut disgustingly although tri think lewellen wa rather horribl character even portray time deserv abuse ask sickening didnt seem like rape victim advocaci movie think tri bring fact oh exploit asid wa still bad audienc didnt like think even walkouts,0
55,hounddog must one bore sexual deprav film ever made reason peopl involv product seem think import rais awareness instead tri art line tri moral tactic suppos see thi film becaus rape happen often happen children often none us awar,0
56,thi littl girl play scare war world tom cruise look like ha pull film character anem ill ever bullied raped stupid rape scene last minut watch would onli think director camera seem staged stori noth new act terrible music badli chosen importantli doe deliver think onli hope produc actor bad public film ha brought cathol church may get pervert cinema save time watch someth bigger budget,0
57,overall disaster 110 0 plot 110 stori troubl girl live father grandmoth around 1960 south usa rather wild stori sexual experi includ rape overcom love elvi veri excit come town believ take away miser life make famou singer,0
58,secret life bee unlik meticul insect thi film name void coher organisation book thought film seem blockout thi need produc turgid slow queer tale,0
59,went see thi movi tonight would think movi star thi movie would hit wa strikeout took forev scenes wa like watch two snail roll dirt key wa believ role hudson wa ella smart remark got giggles act wa veri weak lili cousr well parts sure tell real actor peopl famou want role movie queen seem tri act older due women age course wa talk slow like wa tri hardher word wisdom wa slow apart line knew wa go befor finished thi movi sunday night movi someth pbs plot wa far apart realli make someon want get thi movie found look wait see wa go get better never thi movi like look guy gal think wow nice looking good job appear kind final find nerv go breath stinks kinda throw guard first tri look turn head look wayth turn toward even closeryeah movi onli think enjoy wa popcorn nachos,0
60,dozen realli great movi made sadlythi one onethi movi suffer usual overus abus father kindheart gentl mother wouldnt hurt fly clicha hate clich spread like wildfir decades,0
61,caught exclus screen thi film week back must say might best film featur mostli black cast sinc antwon fisher stori center around lili dakota fanning poor lone littl girl deep south deal tragic past miserable cruel father paul bettany life revolv around dream everi bit like deceas mother relationship caregiv rosaleen jennif hudson,0
62,wa disappoint thi movie move slowli thought wa watch paint dry read book knew plot already even someon doesnt know happen like get bore care time someth happens dakota fan lilli turn anoth great performance rosali display almost personality mayand august static everi line wa deliv tone facial expression theme strength women thi get lost emphasi race instead vice versa two white peopl movi worthi air breathe everi black person cultured fair kind etc balanc recommend rent least fast forward,0
63,went see secret life bee think would light version color purpl andon wayit result like thathoweveri would call copybecaus although deal similar subject one excel movieth secret life bee ha differ style sensibilitybut biggest differ thatwhil color purpl wa tremend honestth secret life bee feel thick littl bit cloyingthi mediocr film deni kept moder entertainedfirstlet see posit pointsat differ mani exchildish actorsdakota fan face adolesc aplombgood presenc brilliant histrion abilitya show thi moviei also veri happi see imag miniatur adult ha disappearedit veri interest see futur career hope ha much luck jodi fosterron howard exchildish star avoid emot profession problem adult careerjennif hudson queen latifah convent charact independ woman wise matronrespectively bring veri compet performanceshoweverth member cast impress paul bettanyh complet becom hi charact show unusu level intens credibilityanda previous saidth movi kept moder entertain spite mediocrenowlet go neg elementsth secret life bee base book written sue monk kidd adapt director screenwrit gina princebythewood made suffer syndrom book taken big screenmaybeprincebythewood want includ moment book may import herbut necessarili stori resultw mani irrelev moment one come nowher contribut anyth storybesidesther variou forc scene tri make us cri ani costin wordsthos scene feel honest allbecaus lot manipul artifici dramatismth secret life bee bad moviei found redund forcedwhil moment honest feel forcedi think give thi movi slight recommend becaus excel perform becaus kept moder entertained,0
64,thi movi wa disappointing finish read book wa excellent watch movie veri high hope expectations unfortunately movi wa true enough spirit book justice first wa enough time spent charact develop make realli care lily wellbeing tension lili amp june truli despis ray hi evilness august portray wise seem book dont think wa lack act abil queen latifah understand hollywood sometim feel ha cut combin charact book make movi work minim role daughter movi impact lily lost larg portion idea sisterhood family onli appli blood relatives thing book includ without seem necessary whi bother mention jack palanc color woman expect town inform ultim ha bear scene zack arrested although motiv white men black boy town outsid theater book final scene lili ask father mother also disappoint ha hollywoodized book lili ask mother come back hersh alreadi know mother wa come back day mother died lili ask ray wa actual one kill mother sinc ha alway unsur whether ray wa tell truth may seem like minor difference lili ha spent 10 year search truth question whether blame mother deathnot wonder mother love enough come back last note say enjoy movie pleas read bookit much better,0
65,thi movi aw titan film thi movi fall short element make movi excellent besid full clich like typic dont want marri magic thing save day good vs evil thi movi cant even decid want mice people octopus whales dolphin mix movi ha focus cares butcher tragic stori disgustingli simpl good vs evil play meant inform peopl stop hunt whales god want inform peopl whales somewher els please thi movi also deliberately shamelessly insult peopl die boat say everyon surviv save whales dumb whale flash also doesnt educ value sinc claim gang shark told giant octopu throw iceberg front boat boat sank recommend watch bottom 100 damn rate 16 stars,0
66,legend titan abysm sequel search titan 2001 monstros titanicth anim movieor legend goe however veri faint praise still terrible anim alright wasnt impress charact design least colour okay edit wasnt place wa sequel titanicth anim movie,0
67,100 year ago rm titan disembark maiden voyag southampton new york city ship wa consid unsink faster ani ship crew passengers titan met demis morn april 15 1912 cost thousand peopl lives titan thi day consid one devast disast history,0
68,im sure know story unsink ship hit iceberg maiden voyag enough lifeboat go around result 1500 peopl lose live less 800 saved amaz thi film take thi heartbreak stori tragedi complet insult im go pretend jame cameron titan wa complet historical insult veri tragedi wa tri get across people,0
69,stori begin carbon copi jame camerons titanicexcept thi version includ talk rats also th villain play greg snegoff rap dog titan movie want steal whale right world girl father doe rights also want sink titan reason call upon evil shark armi heard right get giant octopu throw iceberg water mind youand hit titanic later passeng tri escap luckili octopu help keep titan sinking oh rat help conduct electr one rat mustach send sos doesnt die end everyon live bad guy get away success stolen whale right mind youand live happili ever aftery heard right discuss technic anim alright low budget still look rather poor better sequelth voic ace part pretti wooden jobs surprisingli dubber fine job dub thi give applaus trying none save thi thing biggest flaw storynot everyon made titan like movi said octupu never happened swing danc wa invent sixties mous msutach die electricity whi charact bland whi whi say thisit better sequel featur rap shark tentacolino search titan,0
70,im one peopl watch nostalgia critic review thi film time befor saw first thought wa gon na veri good kid movie,0
71,freak spoilers read want watch thi crapshow bizarr reason,0
72,possibl spoilers,0
73,thi wa crap serious thi wa worst thing ever seen base stori titan screw much peopl still debat whether thi wa made thing wrong,0
74,currently thi italian anim film 28 imdb infam bottom 100 list ways veri surpris sinc particularli famou bad film lot anim film 1970 terribl animation still conced bad filmand one id let kid watch unless hate,0
75,could list everyth wrong thi movie would ill,0
76,time writing thi rate higher legend goe fail understand legend goe wa offens stupid thi even hijack titan stori turn environment movie doe incred poorly animation voic act audio edit sub par best worst say nobodi die titanic,0
77,thi movi onli worst anim film iv seen whole entir life disgusting insensitive atrocious abysmal putrid offens piec trash dare call cartoon titanic stori sugarco made three year olds,0
78,titl movi alreadi turn shame thi idiot itali want tell hi version realli happen titanic also nerv call titan legend disgrace thi movi terribl alreadi ha spoiler alert care becaus nobodi interest thi wannabedisney garbage anim choppi major focu thi movie see talk mice market opportun profit death 1000 people romant coupl ha creepi man sniff glove woman talk mice becaus magic juju caus cri outsid well never ever hear movie evil whale hunter hi henchmen ha magic telecommun shark ha noth juju cri tears becaus notfiction becaus magic doesnt mean make rule go along dure climax see sink titanic realli noth build oh forgot mention also thi giant octopu human face doe appear shortli befor climax appar strong enough throw iceberg titan becaus octopu wa play game sharks,0
79,stop think make children movi rm titanic take one tragic event histori sink major ocean liner left 1500 people two third passengers dead make applic children two options 1 handl subject matter matur tast way think bambi mother dying 2 complet chang everyth topic matter make happier albeit cost script dignity guess thi movi youll see,0
80,one oftendeb theori among film critic whether artistri make extrem subject matter extreme degre film seemingli tasteless potenti left moral offense good enough theory movi like legend titanic realli forc one reconsid percept thi could veri well worst movi kind productionwise mediocr flat immor mindless attitud toward one infam disast human histori strike like hammer blow head,0
81,heard thi film watch nostalgia critic review said wa wors titanic legend goe watch thi youtub full couldnt agre enough main reason thi version wors ttlgo becaus tentacles giant octopus throw iceberg titanic path everyone ye everyone surviv sinking thi happen real life thousand peopl die titan sank therefor onli wa climax particular histor inaccur also insult die also friend families,0
82,ye read right actual sum whole review 3 word wast time sinc reach maximum 10 line continue well doesnt know nowaday sajid khan incap dont think much need direct part music music ears perform wise forget thi movi avoid even come tv without ads becaus spend 2 hour stare ceil better movi fall flat almost aspects well almost doe fall flat aspects note sajid khan pleas make ani movi coz better without tortur name indian cinema,0
83,stori comic item predictable one see come atleast 15 minut prior actual seen,0
84,humshakals 20th june 2014 start new life sajid khan serious consid trashmak bollywood date public becam fool watch thi phenomenon veri sad suffer watch movie peopl went theater entertain spend time famili eventu left nearli 30 minut wast money watch thi aw film ha storyline pure garbag movie sajid khan show brainless make thi film direct film hi fort make trash hi strength,0
85,movi begin give tribut comedi legend jim careykishor kumarand torcher begins,0
86,2 days 25 crores intent comment humshakals statist prompt us otherwise years indian audienc ha shown sign maturity appreci qualiti cinema statist like pop warrant saniti check,0
87,sajid khan direct humshakals onli bring one feel heart bad movi get thi aw movi spoil day 159 minut run time movi 2 men ashok kumar onc tri repeat old humor repeat name legend hindi film industri come trap ashok uncl kuvar want acquir hi busi empir manag send mental asylum 2 actual mental twin ashok kumar name coincidence alreadi exist follow typic comedi errors absolut bizarr sequenc throughout movie person like saif ali khan actor thi time got complet wrong scene movi satish shah tortur saif riteish show sajid khan previou movi himmatwala would rather suggest show horrend movi act themselv tortur would wors 3rd degree im go 110 thi movi watch onli dont life,0
88,thi first movi review made effort write thi becaus felt like rob watch thi movie wife spent 30 nzd watch first show cinema simpli wast money believe sort censorshipcertif protect viewer thi sort stupid movies take viewer money wast time give 25 hr torture,0
89,sajid khan strike back hi slap stick comedi genr humshakals problem enough laugh sustain 159 min sajid goe back hi houseful mould european mansions swanki cars heroin wear skimpiest costum mani charact caricature sadli humshakals fall flat get trash name comedy,0
90,rate 1awful 10 still compliment thi movie director must payback audienc wastag time amp money wa declar flop day 1 start paid media keep show collect obvious fake teas audience,0
91,sajid khan one weird speci enter bollywood wa good stand comedian becam director suddenli becam egoist feel great filmmaker ever sinc hey babyy2007 houseful seri show hi weird sens humour peopl like call self obsess 80 fan show hi crap cinema made trash remak himmatwala flop badli went oblivion back humshakk film per rumour remak angoor hope sajid khan ha mention intentioned becaus poor sanjeev kumar soul would trembling btw sajid claim thi film tribut kishor kumar russel peter jim carrey real shame becaus film doesnt even stand close worst trash made david dhawanpriyadarshan film ha tripl role 3 actors film ha obscur plot make cringe cours comedi dont plot thin plot thi film realli stupid height ha scientist creat drug mad make peopl act like dogs peopl come coma someon fidget ventilators cocain parathas vodka paratha end scientist make plastic surgeri 2 gay make saif ritiesh mental assylm scene tri hard funny scene involv confus doubl role funni entir climat nonsens pure stupidityther make mockeri princ charl speak hindi marathi,0
92,well intermiss wa time went get snack put much distanc wa possibl thi alltim epic failur movie dont see ani reason whi one get leav see first 10 minut better way dont even think buy ticket first brave enough sit first half movie tri connect dot get flustered absenc ani kind practic expect comedi movi absenc humor isnt,0
