Row_Num,Processed_Text,Polarity
23,know peopl spidey fan disagre say think origin spider man trilog like avatar sens good movi complet rated dont anyth superhero film say dark knight trilogy reason whi prefer new one wa becaus wa less corni satisfi originals onli part wa disappoint wa fact peter parker school bulli becam hi friend end becaus wa glad see made peter bulli wa sorri beat came life death matter becam hi friend wa taken far felt corny wa defiantli worth seeing,1
24,realli enjoy thi movie bring new life franchis amaz spiderman goe great depth peter parker turn spiderman mean wasnt fake looking like high school look real becaus movi say noth like high school like wa portray veri well wa make hi web shooter saw blue print saw make tell thi spiderman closer one comics although suit wasnt role plot wa well written onc girl friend wa never kept hostage act wa realli good andrew garfield 29 30 emma stone 24 25 real life act made believ actual 17 lot kiss scene know care make believ young lizard wa well done everyth made think thi realli could happen cross genetics screw critic thi awesom movi spidey fan love ps realli good song chose,1
25,go back year sam raimi spiderman releas wa jaw dropping wa sort spring board current excess superhero film see us definit disappoint spiderman 3 disappoint enough thought end franchis encourag reboot onli two year later fortun reboot isnt bad actual veri entertain spidey fan wont disappointed dont think nearli good origin raimi spiderman time wa new fresh captiv see live action noncampi superhero screen amaz spiderman doe manag make differ enough make feel like watch someth youv seen dozen time differ spin spiderman stori still keep key element firmli place mayb marc webb give zack snyder tips also establish enough back stori make thi lucr franchis least three film dont screw way get scrap like first time around time differ enough isnt realli far fetch raimi trilogy still ha feel intens solid special effects someon despis cgi didnt find silli overus though clearli use lot done veri well includ lizard complet cgi,1
26,thi best spiderman yetthi spiderman film wa close comicsth charact realli close comicswhyandrew better peter spidermanproof,1
27,admit didnt exactli get excit heard thi wa making sam raimi trilog wa fun ride idea make anoth spiderman movi complet new cast seem strang unnecessary cast wa announced got littl bit curious noth,1
28,thi new origin tale spiderman came rather action driven sequences amaz spiderman consist use strength actor creat compel stori charact audienc care columbia pictur onli told inde readi revisit spiderman universe readi final right process,1
29,tobi magur wa never believ spiderman mean stan lee spiderman wasnt enough smart ass wa hard take seriously lack abil make hi charact believable becaus mayb thought whole superherospiderman thing wa corny andrew garfield grew read comics come thi rehashing treat stan lee charact stori respect deserve peopl realli thought spiderman 3 gwen staci justice stan lee spiderman gwen staci hi first love sweet girl pretti much first three film mari jane comic mari jane fieri redhead anyth like mari jane first 3 spiderman movies fact would make sens maryjan appear first 2 3 movies thi movi realli doe great job play charact way play wasnt fan darker look trailer got spiderman isnt avengers think arc spiderman comic realiz hi life fill tragic ironi bittersweet moments reason dark direct actual make sense peopl say thi isnt good first 3 mayb havent watch rememb blown away spiderman spiderman 2 kid comic movi gotten lot better sinc youv incred one like dark knight iron man avengers first three spiderman movi top cheesi degre make real spiderman fan cringe made green goblin first villain instead mastermind behind rise villains shouldnt fight big boss first level gwen staci wa afterthought third movie stan lee ha said gwen staci wa suppos spiderman true love sum amaz spiderman lot better terribl first 3 films peopl arent abl see blind nostalgia,1
30,titl says thought thi wa gener good movie oscar quality entertaining walk thi movi satisfi aspect thi movi except one,1
31,great power doesnt come great respons also great cost hero deal pain past yet rise face evil threaten present day abil overcom person battl time dark loom society make superheroes followup reboot raimi spiderman trilogy director marc webb massiv improvis upon story technolog render human element delin challeng superhero ordinari man peter parker abil overcom hi fears hi childhood loss hi financi instabl relationship complic realli make amaz spiderman 2nd installment hi portray andrew garfield outclass ani prior attempt burdenheavi core hi respons web emma stone charm gwen staci perhap lovabl superhero girlfriend yet,1
32,multipl villain wa good idea link origin spider man film due special project area professor octopus arms,1
33,whether watch previou spiderman movi ton potenti spectacular element wont abl see marvel counterpart thi film,1
34,thi movi amazing act veri fabul charact well portray actors must say end awesome amaz spiderman 2 enjoy film spiderman fan someon want see fun action movie laugh get emotional ha right moment romanc exce action movi great blend action romanc comedy movi tell stori spidermanandrew garfield maxjami foxx max person friend nobodi care work oscorpwhich electr gener company electr engineer also peter parker spidermans girlfriend gwen stacyemma stone works ceo oscorp die peter old friend harri osborndan dehaan later turn green goblin becom ceo oscorp find ha diseas onli cure spiderman blood peter worri use hi blood may kill time max involv accident turn electro neg charact movie maxelectro want good person help citi misunderstood due hi appearance first fight spiderman electro memor scene movie get blood spiderman harri convinc electro come also turn part movie design electro wa good green goblin wa well made recommend thi film anyon els look action comedi romant film sum think overal excel movi give amaz spiderman 2eight ten,1
35,went thi movi know expect onli assum commerci far revealing anywayssaf say assumpt wasnt veri far anyways speak thi reveal light,1
36,strong movie strong plot excel action andrew garfield amaz peter parker amaz spiderman hi jokes still villains develop much fast persuas reason take spidey furthermore favorit scene one peter fight green goblin tower tri save gwen throw web slow motion form hand shape wa complet amazing death wa sad epic veri well develop adequate also rhino appear end wasnt amazing leav curios next movie thi fact dont like understand next movie even know,1
37,alway somehow remake even first amaz spiderman success tobey maguir ha alway better spiderman heart chanc upon opportun watch first amaz movi two month befor amaz spiderman 2 ok wa actual forc watch cant help compar differ charact two peter parker tobey maguire andrew garfields well relationship peter parker hi uncl well prefer latter relationshipwise peter parkermari jane versu peter parkergwen stacey compar like compar appl oranges although iv got admit effect amaz spiderman trilog much better 10 year doe lot cgi,1
38,got home watch amaz spider man 2 wa great visual stunning action pack plain epic,1
39,huge fan origin spiderman trilog tobey maguir rememb watch reboot andrew garfield far impressed wish never reboot continu maguir suit,1
40,spoilers read havent seen film warned never realli critiqu film befor seen realli noth terribl review thi movi thought would solid give good review ye doe flaw lot cant focu flaw becaus watch movi flaws point watch certain movie becaus could tell answer,1
41,forget actual story almost everyth might like thi film doesnt use humor amus watchers damn lot,1
42,well amaz spider man 2 sure think much spider man movi least good bad actor good thi best wa harri osbourn goe insan discov famili diseas kill hi father could forget jami fox villain movi spider man save name becom obsess spider man get accid work becom power fight spider man win becom depress abandon get reveng oscar meanwhil peter parker gwen stacey end tragedi good,1
43,spiderman comic movi arent hero daili struggl peter parker must confront balance 2nd amaz spiderman film andrew garfield back hi game spiderman cocky ignorant full humor yet pleas say still ha brillianc make fall shoe peter parker make feel like still keep thing togeth world fall apart around,1
44,ventur see movi theatre hope engag appetit entertain met congreg fellow audienc member dark ideal leav satisfi feel onli veri good movi give third instal spiderman franchis film swung theatr may 4th ha broken box offic records make 593 million open day alone spiderman 3 someth marvel forc shake sequel law dictat sequel must inevit get wors worse declin qualiti realli cheap facsimil sharp origin movie spiderman trilog prove onc ie indiana jone trilogy sequel rule broken rare occasion case caught first two spiderman film need refresh plot start thi film bring begin first spiderman right last one left cool montag clip place open credits peter parker tobey maguire mari jane watson kirsten dunst get seriou relationship spiderman popular citi time high mari jane ha let go broadway debut one critic bash performance peter engross people adul hi alter ego spiderman fail shoulder mj lean peter former friend wealthi harri osborn jame franco plot hi reveng death hi father believ die hand spiderman flint marko thoma haden church escap convict fall particl acceler run transform shape shift sandman wreak havoc city rob bank armor vehicles daili bugl peter work eddi brock topher grace hotshot freelanc photograph ha hired compet peter best photo spiderman cheat photoshop spidey bank breakin yet still problem spidey one night black alien liquid ooz crash meteorite attach peter sleeps thi gooey creatur use host make aggress caus downward spiral arrog selfish behavior spidermanpet parker confront dark must overcom need reveng ha consum recent disturb fact come light give anyth away twist affect core plot point far back first spiderman movie writerdirector sam raimi weav cohes entertain 2 hour 20 minutes could lot conflict load storyline handl deftli sam raimi leav end want make us feel empathi sandman get money hi sick daughter harri lost hi father first spiderman wa extrem comicbook realli visual thrill ride second one made effort deeper charact develop villain good guys third one leap astronom far ahead previou two levels make strong earli contend summer best blockbuster brief cameo cocreat spiderman stan lee well midway movie watch thi movi expens film ever made history cost 258 million dollars watch rare product today hollywood enorm budget movi ha thrill special effect pair compel thought provok storyline,1
45,even though romanc spider man 3 equal action keep edg seat maryjan littl betray peter parker feel alon probabl envi new publciti spidey wa get fall arm spider man rival new green goblin peter final come term spiderman know ha dark side peter find ask new green goblin help fight sandman venom come startl end new green goblin come rescu hi friends,1
46,ok im gon na start say thi first review site becaus see spider man 3 felt urg fulli analis,1
47,let start say see reason whi fan boy upset issu peopl problem yes pack ton thing made feel like event read comic life mainli spiderman batman comics im familiar origin comic origin stori venom charact befor hit movi screens still cant understand hatr critic film got issues ill list film ha strong emot core charact shine,1
48,well friendli neighbourhood superhero back,1
49,first thing first emo parker thought wa good movi need laughs wa give wan na talk bad peter portrayal go watch amaz spiderman series enjoy socal peter doe flip hi skateboard write love hi web bridg hahaha sam raimi didnt want includ venom thi movie wa forc fan complain didnt get enough screen time touch truly even littl screen time given wa enough us see veri littl time want dead best parts tell didnt guy like sandman part badass villain wa everyth want thi movie want see bad exampl mani villain one movie watch amaz spiderman 2 thi movi didnt leav anyth halfass least movi ha gross much ani later spiderman movi even call earned onli thing wa disappoint wa couldnt get origin seri finish properly long stori short despit guy might say realli love thi movie realli look fact tobey pull emo part well,1
50,thi film deepli flaw certain ways much convolut predecessors nowher near cohesive seem like sam ha tri fit much film three villain well peter inner demons tension mj problem buglehow much one superhero handle sure everyon ha part playbut introduc new characters individu arc play satisfi extent big job one doesnt quit pay least pay expens smooth narr flow end terribl clunki line expositori dialogu eddi brock line chief stacy goe someth like im new photograph bugleoh im date daughter make spit goo annoy whatev annoy spit goo mani mentalemot shift harri poor poor harry goe handl pretti hamfist way see sam tri dobut seem bitwell word clunky keep come mind also coupl veri sequelly bits seem littl inconsist films im talk whole flintmarkokilleduncleben thing wa actual handl surprisingli well memor exampl mean bernard littl word harry ear concern norman caus death ummso whi couldnt mention earlier like yknow start spidey 2 instance would save harri lot grief mention pete mj,1
51,movi wa veri goodjust good 2 wasnot betterbut good even though corni linesit doesnt mean enteir movi baddamn,1
52,saw thi movi 12 oclock show wa pin seat 1201 credits went school rant rave excel thi film wa wa excit see rest family monday dismay wa greet veri neg thought thi movie even said wa worst movi seen long time thi anger becaus frankly peopl judg movi complet wrong,1
53,one best thing marvel comics least golden age marvel comics abil blend action comedy romanc drama one beauti enjoy piec artwork first two spiderman film manag thi beauti life big screen make us laugh make us cry make us scream thrill us perfect display cinemat goodness doe spiderman 3 advertis darkest films measur ti predecessors well bud thought youd seen aint seen nothing yet,1
54,life peter parker citi new york ha never better hi websling alterego spiderman hero millions hi day job daili bugl go strong hi colleg grade top form top love maryjan watson madli love onc hi life peter ha veri littl worri aboutuntil strange small object crash central park unleash live black ooz eventuallywell later,1
55,well need know one thing thought would good idea seventi seven year old grandmoth hang doc ock tentacl clamber citi skyscraper seriously didnt anyon consid might heart attack come hung ledg use wooden cane id like know realm remot possibl thi could happen marvel geek opined nuff said,1
56,im spider man fan start becom one first movi appear second ha thing miss first like appreci spider man work wa super hero would like consider put wrong thing right think worst spider man enemi press thi movie real life press ha also power turn good man bad guy thing love movi wa combin psycholog physic aspects first one overcom second like regular people mind alway defeat bodi super hero exception end couldnt better super hero ha also hi need cant ignored peopl say behind good man alway great woman spider man ha kirsten dunst sorry mari jane folks,1
57,wow,1
58,thi good summer movi,1
59,thi movi far one best movi time movi pretti much everyth need prefect film script 1010 outstanding director sam raimi excel job give full attent dilemma peter parker balanc action comedy drama perfectly,1
60,first third spiderman movi simpli fantasticbut get even better spiderman 2 full action ha plenti adventure full award win special effectslik ani super hero sequel alway new villainth villain name spiderman 2 dr octopusaka doc ockh ha 4 mechan tentacl flip car throw peopl great distancesdo remind anything cours doeswhat doe remind octopus duhit may sound kind stupid doc ock charact actual help movi becom 2 hour rollercoast ride moviejust rememb spiderman whatev spider,1
61,cut abov typic comic book movie sm 1 thi type movi suppos introduc main characters em fight super bad guy end happili ever part words first movi suppos franchise allow time exposit protagonist background even million alreadi know anoth medium,1
62,everyth want see movie action good comedi sequenc enough romanc suit even couldnt pick greater actor play doc ock alfr molina wa great watch fight scene spiderman ock train made whole famili go wow harri osbourn realli like hi develop new goblin would love think doc ock aliv somehow ever make spiderman movi base sinist six would apart would recommend thi movi anyon perfect comic book moviewoo thi first comment movie thi best spiderman movi,1
63,one word brilliant first one wa good see thi one didnt want leav theater entir cast origin ha outdon themselv thi one however best perform probabl alfr molina doctor octopus special effect realistic especi tentacl scene emerg room thi one ha improv upon everyth original action emot thi one end harri discov goblin lair excellent foreshadowing even scary soon left theater went home began wait dvd release happened began wait releas spiderman 3,1
64,comic book movi dont get much better sam raimi onc prove great director thi sequel fantast spiderman movi 2002 good first movi thi one improv mani ways fantast continu first one fit right storyline honestli dont think anyon could hope sequel better set two year first movie peter struggl find balanc hi two identities hi life fall apart hi love one still suffer variou event first movie new enemi ha appeared becom,1
65,spiderman 2 pick origin film left thi time show difficult hardship superhero stand way dr otto octaviusdoc ock brilliant scientist whose fusion experi goe awri demonstr peter attends,1
66,spiderman 2 wa much better expect sequel better origin improv special effects humor nasti villain intens action director sam raimi great job make thi sequel best three films spiderman 3 unfortun wa worst trilogy thi one howev definit worth see becaus good tobey maguir repris hi role peter parkerspiderman continu good choic character peter colleg want anyth normal life hi charact feel duti protect peopl hi amaz arachnid abilities kristen dunst return mari jane okay part like previou one isnt good much except eventu ladi distress later film jame franco back harri osbourn blame spiderman hi father death franco doe decent job harri like dunst isnt given much hi charact lack screen time alr molina join cast brilliant scientist otto octavi freak accid becom doc ock becaus four mechan arm meld hi back molina like dafo make menac villain well developed also hi charact fortun doesnt corni costum like green golbin original offense rosemari harri also repris support role peter aunt may isnt realli given much either rosemari harri make best limit screen time bruce campbel show onc cameo appear theater usher special effect improv first one action fight sequenc spiderman hi nemesi doc ock one stand cours fight start skyscrap near giant clock top speed train grow intens confront escal toward conclusion final showdown spiderman doc ock near end wa bit letdown compar train one everyth els happen befor movi made somewhat rush conclusion pace action wa littl slow time dialogu wasnt best occasion problem origin thi sequel still veri good movie wa much better expect wa fairli impress film overall spiderman 2 one best sequel besid dark knight t2 judgement day right amount well balanc intens action charact development humor drama suspense impress perform cast especi molina sure pleas almost ani comic book fan,1
67,first let say spiderman 1 wa good perfect onli sequel prefer origin wa superman 2 regular return thi time villain dr octavi play alfr molina opinion howev thought williem dafo wa better villain everyth wa perfect scripting act action sequences superhero movi also quit emot add appeal wa also hint reveng subplot harri osborn spiderman spiderman 2 best franchis far,1
68,went midnight show last night wa complet blown away 30 year old begun read amaz spiderman back wa 11 leav theater last night felt like wa kid wa amazed wa awe realli felt satisfied,1
69,despit 1 veri good movie spiderman 2 fall surprisingli better sequels say 2 didnt problems includ one linger 1 pacing overall move forward series highspeed,1
70,spiderman 2 2004 dir sam raimi,1
71,normal sequel huge disappoint comparison origin film hard believ could even come close top thi movi original ala,1
72,back bigger problem hi power temporarili lost hi girlfriend kidnap right befor hi veri eye knew wa big battl man favor befor turn evil insid film wa great wa like first film except right end mari jane final saw peter spiderman right befor veri eyes peter lost hi spider power thought thing would run smoothli hi life style chang hi girlfriend wa kidnap guy use look doctor octaviu better known doc ock newspap peter work wa bit scare new villain town wa spiderman hi machin fuse togeth tentacl hi back spine mess hi mind point nearli kill peter reveal doc ock sacrif save everyon citi includ peter mari jane unfortun die drown death overal great film good influenc mani young children adult ages,1
73,presumpt sequel success origin worn desper attempt cash predecessor look conclus evid terribl transformers reveng fallen know im talk,1
74,onli happen veri rare sequel surpass origin termin 2 star war episod v empir strike back rel disappoint wa origin expect second film seri decreased final sit cinema see thi film wa bit anxious anxieti wa quickli put rest becaus spiderman 2 took premis first film improv upon first spiderman film well mean pictur quit good could second film good film hardcor fan like broader audience,1
75,truli dont know say thi movie got alreadi,1
76,befor saw thi movie didnt realli care spiderman much summer 2002 came dad went see thought wa incredible even today 10 year later still get thrill movi ha stay imagin long time,1
77,consid one success superhero movi ever made spiderman superhero film adapt one stan lee popular marvel comics becom one first movi score highest open weekend box office wonder becaus thi excit enjoy motion picture one childhood favorites exact thi movi tell origin stori peter parker spiderman portray tobey maguire bit radioact spider ha gain extraordinari power climb walls shoot web beat bad guys must put test parker ha defeat one first villain spiderman universe green goblin portray willem dafoe although maguir somewhat bland hi movies respect fit role peter parker perfectly play shi kid power either beat bad guy win girl although given corniest line dialoug thi movie kirsten dunst make ador portray mari jane watson give great chemistri costar willem dafo seem littl miscast play deadli green goblin feel like suitabl drama instead action rosemari harris jame franco cliff robertson jk simmons round support cast bring memor perform onscreen especi simmons steal everi scene j jonah jameson angri editor chief daili bugle corni goofi moment doesnt stop excit momentum thi movi brings fill impress visual effect wonder music score danni elfman director sam raimi perfectli stay true origin spiderman concept deliv plenti excit action sequenc fun watch stay true plot behind dark knight avengers spiderman probabl third favorit superhero movie watch thi movi still fun time wa easili impress thi movie never disappoint entertain everyon find someth enjoy sure spiderman review refresh story excit action,1
78,world movi superhero start superman thrive batman reach ultim apex spiderman 2002 biggest best film combin slam bang roller coaster ride batman heart sweetness awshuck sincer dc titan comic book adapt close perfect ani ever come joyou blast post911 american verve craft class keen eye storytelling sam raimi 2002 megahit onceinalifetime gener defin summer blockbuster eye thi gener spidermaner still gold standard superhero cinema,1
79,spiderman serious best movi summer couldnt believ much fun watch thi movie fights costumes charact im even comic book nerd offens couldnt believ much nerd felt like wa jump get excit see thi movie wait hour line see thi movi friend tell wa complet worth thi crazi movi summer one best blockbust come new millennium wa never spiderman didnt realli know story see thi movie think im go take trip comic book store probably,1
80,befor spiderman wasnt veri mani superhero movies sucked spiderman releas 2002 sequel 2004 2007 saw dark knight movies thor captain american iron man etc without thi movie mani peopl superhero film would careers,1
81,normal cant stand movi deriv comics exampl dud hulk amp daredevil thi one surpris,1
82,direct sam raimi,1
83,usual big summer movi look forward wait wait movi come big disappointment realli look forward american godzilla movi golli wa huge disappointment realli look forward star war episod 1 although wa disappoint godzilla wa still disappointment spiderman howev wa everyth wa hope fact ha consid one best comic book adapt ever actual took part comic book incorpor movie unlik comic book movi stori doesnt come ani comic books sure departur organ web shooters thi accept see watch peter parker learn ha make humor scenes entir cast great job captur charact play great fight well thi also departur comic book movi realli good fight hero villains,1
84,saw last night long time still manag catch attent notic small intrinsic detail embed throughout movi look like sam raimi realli spun amazingli entertain movi string comicweb one best origin stori like old wine keep get better becaus laden story soul onli get enlighten cgi sam raimi research materi well shows insid jokes easter egg got hero got name first 30 minut simpli best origin origin superhero flick ha shown till date best thing got much comfort made even amaz second part one best sequel till date ti t2 still noth beat origin stori becaus show even,1
85,great power come great responsibilitythes words spoken peter parker uncl bencliff robertsondur last convers becom spiderman motto also perfectli repres challeng sam raimi wa face ask bring one america love superhero screen,1
86,bryan singer xmen start get audienc excit modern superhero movies sam raimi releas hi first spider man outing expect bar immedi shot stratosphere raimi deliv hi promis excit actionpack film marvel comic famou websling superhero,1
87,peter parker typic 18 year old smart pick jock shi talk beauti mari jane watson live next door day bitten radio activ spider next day feel different sens thing come spin web also ha incred strength stick walls first peter decid use hi new power show terribl tragedy peter decid use hi power stop crime help people becom spiderman super villain call green goblin bent mass destruction spiderman stop enjoy thi movi becaus lot action wa boring,1
88,studio late known spend almost 200 million dollar bring comic book super hero life silver screen 200 million dollar buy mani state art special effect director full around hi heart content process though decid forego entertain stori script charact get know sympath good actor bring charact life special effect world isnt go amount hill beans fortun us bring marvel comic spiderman life sam raimi care littl detail audienc richli reward becaus,1
89,one best mafia movi iv ever seen thi godfath movi must recommend like gangsters wise guys etc thi movi actual base true story real henri hill main star thi movie actual said wa least 90 true said wa probabl 98 accurate thi movi express lot gangster way realli things,1
90,far back remember iv alway want gangster henri hill brooklyn ny 1955,1
91,thi gangster film finest scorses top form pesci de niro liotta ha never better perform give film start mean go violent full profanity fast pace veri stylish stori follow liotta charact boy man climb hi way rank organis crime see high low hi life meet host veri believ veri undesir charact along way film full memor scene whilst remain much sum individu part time thi movi like draw wont let grasp ani point finish feel exhaust exhilar time ever word masterpiece wa meant used wa thi film,1
92,goodfella make feel like watch guy know knew thi day friend still talk like jimmi two times alway say thing like nice nice wa background piec goodfellas point background import main player locales paint us perfect pictur mob life must like due kudo godfather film ha ever made mob life look real feel tangibl way goodfella,1
93,amaz one onli word say thi film alway thought goodfella wa one greatest film ever made set landmark 90 even movi history bought goodfella last week got watch film coupl day ago realli couldnt lay eye film everyth wa simpli worth watching act wa excellent ray liotta robert deniro joe pesci lorrain bracco actor great almost charact portray 100 accurate camerawork also wa brilliant martin scorses doe beauti job put excel camera shot hi film give high credit soundtrack one best soundtrack ever made song layla put chill spine great thi song fit film overall martin scorses made hi best film opinion nichola pileggi made excel sharp script made greatest mob film still today,1
94,roebrt de niroray liotta joe pesci star thi film mob gangster goodfellas base bestsel book nichola pillegi director martin scorses provid viewer clear pictur part organ crime,1
95,need seen believed one word perfection everi frame everi voiceover everi song come togeth exact right moment creat perfect film experience thi film make realli understand feel make american mafia compelling eye kid wa unfortun enough grow tough neighborhood gangster rock stars live fast die young die aint gon na glamor suicid drug overdos end brutal ugli sad may veri well one best friend blow brain,1
96,see thi movie mobster movi see ever seen seem like garbage cast charact appear cartoonish comparison course thi movi mafia work mangangst point view godfather wa mafia movi film viewpoint execut suite realli valid comparison goodfellas realli doe seem ahead time realiz onli artist work mafia compar qualiti hbo seri sopranos debut nine year thi movi wa made,1
97,star rating work miss mark littl bit lag behind pit,1
98,thi one hell film mobsters base true stori come one great director time thi henri hill narrat story irish simpl person get involv mafia veri young age continu hi life major plot thi film isol incid one wa turn point hill life scorsese brilliant ever show violence sex drug etc hi trademark style hi actor help make thi film one classics,1
99,wa one word could use describ martin scorsese goodfellas itd priceless,1
100,scorces amp pileggi masterpiec life henri hill brooklyn ny mob wiseguy,1
101,origin godfath brilliant work sens voyeurist delight allow us see mafia insid becom part family singlehandedli chang world view organ crime creat cast sympathet characters none shred common morality wa highest gross movi time brando creat cultur icon whose influenc reson strong today 1972,1
102,thi isnt quit power first godfather done two year earlier isnt far behind anoth magnific film effort wonder act hard film stop onc youv put tape dvd player,1
